NAF name,Team,Race,Coach,Tournament,Rank,#,Alltime high,Avg Position,Avg Race NAF Rank,Avg Score,Avg_Alltime high,Avg_Coach rating,Avg_Win %,Avg_Year high,Coach rating,Description,Field_1,FileName,Individual Score,NAF #,NAF + Team Name,Naf nick,Number of Coaches,Number of Position,Number of Race,Number of Races,Package,PDF Name,Race Frequency,Races,Seeding,Seeding - Avg Alltime High,Seeding - Avg Win %,Seeding - Coach Rating,Seeding - Race Rank,Seeding - Year High,Skill,Stars,Type,Win %,Year high
Haktar,Portugal Eurobowl,Necromantic Horror,Haktar,Eurobowl,200.88,,254.62,1.0,166.6,227.9,227.9,206.2,61.4,187.3,216.3,Re-rolls,639,eb_roster_extracted_20250923T074724,254.62,8734,HaktarPortugal Eurobowl,Haktar,797,73,73,30,None,Haktar_8734.pdf,73,30,20,20,15,21,25,26,2,Other,Others,59.05,229.28
Skuld,Sweden Eurobowl,Necromantic Horror,Skuld,Eurobowl,200.61,,262.6,1.0,206.1,265.6,265.6,245.1,62.3,258.9,262.6,Re-rolls,693,eb_roster_extracted_20250923T074724,262.6,20481,SkuldSweden Eurobowl,Skuld,797,73,73,30,None,Skuld_20481.pdf,73,30,9,9,12,9,7,9,2,Other,Others,64.15,262.6
DoTheMario,Poland Eurobowl,Necromantic Horror,DoTheMario,Eurobowl,150,,253.49,1.0,200.8,255.2,255.2,229.4,63.8,248.4,226.9,Re-rolls,630,eb_roster_extracted_20250923T074724,253.49,24357,DoTheMarioPoland Eurobowl,DoTheMario,797,73,73,30,None,DoTheMario-24357.pdf,73,30,13,13,10,13,10,12,2,Other,Others,67.96,252.43
Tank,Denmark Eurobowl,Necromantic Horror,Tank,Eurobowl,205.18,,286.89,1.0,197.7,271.4,271.4,249.2,65.4,262.3,244.43,Re-rolls,477,eb_roster_extracted_20250923T074724,286.89,11501,TankDenmark Eurobowl,Tank,797,73,73,30,None,Tank_11501.pdf,73,30,7,7,6,7,11,8,2,Other,Others,66.04,261.19
Candlejack,Germany Eurobowl,Necromantic Horror,Candlejack,Eurobowl,205.24,,275.31,1.0,209.8,277.5,277.5,260,67,270,236.52,Re-rolls,526,eb_roster_extracted_20250923T074724,275.31,5844,CandlejackGermany Eurobowl,Candlejack,797,73,73,30,None,Candlejack_5844.pdf,73,30,6,6,5,3,5,5,2,Other,Others,61.92,245.15
badcuz,Canada Eurobowl,Necromantic Horror,badcuz NAF#21623,Eurobowl,154.24,,254.29,1.0,192.4,256.3,256.3,232.6,67.8,248.4,213.49,Re-rolls,439,eb_roster_extracted_20250923T074724,254.29,21623,badcuz NAF#21623Canada Eurobowl,Badcuz,797,73,73,30,None,badcuz_21623.pdf,73,30,12,12,3,12,13,11,2,Other,Others,68.4,248.33
graysonstark,Ukraine,Necromantic Horror,graysonstark - 33608,Eurobowl,171.22,,210.44,1.0,152.1,177,177,164.6,47.5,175.4,179.66,Re-rolls,717,eb_roster_extracted_20250923T074724,210.44,33608,graysonstark - 33608Ukraine,graysonstark,797,73,73,30,None,graysonstark - 33608.pdf,73,30,29,29,30,29,28,28,3,Other,Others,53.91,210.44
petergill,Cyprus,Necromantic Horror,petergill_40723,Eurobowl,150,,150,1.0,151.4,163.2,163.2,160.1,49.3,18.8,150,Re-rolls,455,eb_roster_extracted_20250923T074724,150,1,petergill_40723Cyprus,,797,73,73,30,None,petergill_40723.pdf,73,30,30,30,29,30,29,30,3,Other,Others,50,150
Novi,Slovenia,Necromantic Horror,Novi / NAF: 31896,Eurobowl,163.89,,197.42,1.0,159.5,194.7,194.7,179.9,52.1,193,186.91,Re-rolls,669,eb_roster_extracted_20250923T074724,197.42,31896,Novi / NAF: 31896Slovenia,Novi,797,73,73,30,None,Novi_31896.pdf,73,30,27,27,27,27,27,25,3,Other,Others,56.79,189.96
Mind_Locker,Greece Eurobowl,Necromantic Horror,Mind_Locker_29192,Eurobowl,194.52,,214.78,1.0,173.7,208.1,208.1,197.9,56.3,203.7,211.47,Re-rolls,543,eb_roster_extracted_20250923T074724,214.78,29192,Mind_Locker_29192Greece Eurobowl,Mind_Locker,797,73,73,30,None,Mind_Locker_29192.pdf,73,30,25,25,24,24,23,22,3,Other,Others,58.82,214.78
HLiNiC,Czechia Eurobowl,Necromantic Horror,HLiNiC,Eurobowl,205.25,,263.34,1.0,168.8,222.3,222.3,198,56.5,211.4,215.57,Re-rolls,463,eb_roster_extracted_20250923T074724,263.34,35650,HLiNiCCzechia Eurobowl,HLiNiC,797,73,73,30,None,HLiNiC_35650.pdf,73,30,22,22,23,23,24,21,3,Other,Others,67.07,235.37
baronvdw,Malta Eurobowl,Necromantic Horror,baronvdw,Eurobowl,172.12,,254.41,1.0,191.3,249,249,224.1,59.6,247.1,222.9,Re-rolls,595,eb_roster_extracted_20250923T074724,254.41,27703,baronvdwMalta Eurobowl,Baronvdw,797,73,73,30,None,baronvdw_27703.pdf,73,30,15,15,19,16,14,14,3,Other,Others,65.97,254.41
EvilSmoothie,Finland Eurobowl,Necromantic Horror,EvilSmoothie - 28783,Eurobowl,196.57,,229.9,1.0,197.4,244.8,244.8,220.4,60.8,240.9,212.86,Re-rolls,501,eb_roster_extracted_20250923T074724,229.9,28783,EvilSmoothie - 28783Finland Eurobowl,EvilSmoothie,797,73,73,30,None,EvilSmoothie_28783.pdf,73,30,17,17,17,17,12,15,3,Other,Others,60.97,227.12
Cerumol,Ireland Eurobowl,Necromantic Horror,Cerumol,Eurobowl,150,,233.73,1.0,178.1,229.6,229.6,211.6,62.3,221.7,227.25,Re-rolls,559,eb_roster_extracted_20250923T074724,233.73,17831,CerumolIreland Eurobowl,cerumol,797,73,73,30,None,Cerumol_17831.pdf,73,30,18,18,13,19,20,19,3,Other,Others,58.33,227.25
Ever,Spain Eurobowl,Necromantic Horror,Ever,Eurobowl,197.7,,265.41,1.0,209.7,279.4,279.4,259.9,68.9,271.4,249.64,Re-rolls,677,eb_roster_extracted_20250923T074724,265.41,13511,EverSpain Eurobowl,Ever,797,73,73,30,None,Ever_13511.pdf,73,30,5,5,2,4,6,4,3,Other,Others,67.52,265.41
MetalMalta,Malta Eurobowl,Old World Alliance,MetalMalta,Eurobowl,174.98,,274.19,0.8,191.3,249,249,224.1,59.6,247.1,234,Apothecary,598,eb_roster_extracted_20250923T074724,274.19,24033,MetalMaltaMalta Eurobowl,metalmalta,797,10,12,30,None,MetalMalta_24033.pdf,12,30,15,15,19,16,14,14,1,Other,Others,64.36,274.19
MetalMalta,Malta Eurobowl,Old World Alliance,MetalMalta,Eurobowl,174.98,,274.19,0.2,191.3,249,249,224.1,59.6,247.1,234,Assistant coaches,598,eb_roster_extracted_20250923T074724,274.19,24033,MetalMaltaMalta Eurobowl,metalmalta,797,2,12,30,None,MetalMalta_24033.pdf,12,30,15,15,19,16,14,14,1,Other,Others,64.36,274.19
MetalMalta,Malta Eurobowl,Old World Alliance,MetalMalta,Eurobowl,174.98,,274.19,1.0,191.3,249,249,224.1,59.6,247.1,234,Re-rolls,598,eb_roster_extracted_20250923T074724,274.19,24033,MetalMaltaMalta Eurobowl,metalmalta,797,12,12,30,None,MetalMalta_24033.pdf,12,30,15,15,19,16,14,14,3,Other,Others,64.36,274.19
HenningEksteen,Netherlands Eurobowl,Orc,HenningEksteen,Eurobowl,200.68,,254.14,0.3,177.3,244.8,244.8,225.2,61,238.6,244.8,Apothecary,604,eb_roster_extracted_20250923T074724,254.14,33351,HenningEksteenNetherlands Eurobowl,henningeksteen,797,11,42,30,None,HenningEksteen_33351.pdf,42,30,16,16,16,15,21,16,1,Other,Others,63.33,254.14
HenningEksteen,Netherlands Eurobowl,Orc,HenningEksteen,Eurobowl,200.68,,254.14,1.0,177.3,244.8,244.8,225.2,61,238.6,244.8,Re-rolls,604,eb_roster_extracted_20250923T074724,254.14,33351,HenningEksteenNetherlands Eurobowl,henningeksteen,797,42,42,30,None,HenningEksteen_33351.pdf,42,30,16,16,16,15,21,16,3,Other,Others,63.33,254.14
wyld,Ukraine,Shambling Undead,wyld / 27247,Eurobowl,162.21,,272.6,1.0,152.1,177,177,164.6,47.5,175.4,243.22,Re-rolls,719,eb_roster_extracted_20250923T074724,272.6,27247,wyld / 27247Ukraine,Wyld,797,60,60,30,None,wyld - 27247.pdf,60,30,29,29,30,29,28,28,3,Other,Others,72.52,272.6
brinu,Malta Eurobowl,Shambling Undead,brinu,Eurobowl,173.25,,221.68,1.0,191.3,249,249,224.1,59.6,247.1,186.83,Re-rolls,596,eb_roster_extracted_20250923T074724,221.68,30476,brinuMalta Eurobowl,Brinu,797,60,60,30,None,brinu_30476.pdf,60,30,15,15,19,16,14,14,3,Other,Others,53.48,221.68
Reszka,Poland Eurobowl,Shambling Undead,Reszka - NAF number: 21573,Eurobowl,233.43,,273.65,1.0,200.8,255.2,255.2,229.4,63.8,248.4,231.51,Re-rolls,635,eb_roster_extracted_20250923T074724,273.65,21573,Reszka - NAF number: 21573Poland Eurobowl,Reszka,797,60,60,30,None,"Roster - Reszka - NAF number 21573, EUROBOWL TEAM POLAND.pdf",60,30,13,13,10,13,10,12,3,Other,Others,68.63,246.11
Joemanji,England Eurobowl,Shambling Undead,Joemanji,Eurobowl,221.11,,303.08,1.0,218.7,287.5,287.5,263.8,67.4,281.8,271.18,Re-rolls,484,eb_roster_extracted_20250923T074724,303.08,3312,JoemanjiEngland Eurobowl,Joemanji,797,60,60,30,None,Joemanji_3312.pdf,60,30,1,1,4,2,2,1,3,Other,Others,69,283.54
Fackko,Italy Eurobowl,Skaven,Fackko,Eurobowl,192.44,,268.35,0.6,221.6,287.5,287.5,254.7,64.1,274,219.77,Apothecary,572,eb_roster_extracted_20250923T074724,268.35,17893,FackkoItaly Eurobowl,fackko,797,31,49,30,None,Fackko_17893.pdf,49,30,2,2,8,5,1,3,1,Other,Others,58.87,268.35
Fackko,Italy Eurobowl,Skaven,Fackko,Eurobowl,192.44,,268.35,1.0,221.6,287.5,287.5,254.7,64.1,274,219.77,Re-rolls,572,eb_roster_extracted_20250923T074724,268.35,17893,FackkoItaly Eurobowl,fackko,797,48,49,30,None,Fackko_17893.pdf,49,30,2,2,8,5,1,3,2,Other,Others,58.87,268.35
babiruss,Ukraine,Underworld Denizens,babiruss - 39145,Eurobowl,141,,145.5,0.1,152.1,177,177,164.6,47.5,175.4,134.51,- Bloodweiser Kegs,715,eb_roster_extracted_20250923T074724,145.5,39145,babiruss - 39145Ukraine,babiruss,797,1,7,30,None,babiruss - 39145.pdf,7,30,29,29,30,29,28,28,1,Other,Others,16.67,136.9
babiruss,Ukraine,Underworld Denizens,babiruss - 39145,Eurobowl,141,,145.5,0.6,152.1,177,177,164.6,47.5,175.4,134.51,Assistant coaches,715,eb_roster_extracted_20250923T074724,145.5,39145,babiruss - 39145Ukraine,babiruss,797,4,7,30,None,babiruss - 39145.pdf,7,30,29,29,30,29,28,28,1,Other,Others,16.67,136.9
rodvil,Portugal Eurobowl,Underworld Denizens,rodvil,Eurobowl,156.9,,205.86,0.4,166.6,227.9,227.9,206.2,61.4,187.3,185.98,- Bribes,643,eb_roster_extracted_20250923T074724,205.86,24496,rodvilPortugal Eurobowl,rodvil,797,3,7,30,None,rodvil_24496.pdf,7,30,20,20,15,21,25,26,1,Other,Others,51.32,198.06
rodvil,Portugal Eurobowl,Underworld Denizens,rodvil,Eurobowl,156.9,,205.86,0.9,166.6,227.9,227.9,206.2,61.4,187.3,185.98,Re-rolls,643,eb_roster_extracted_20250923T074724,205.86,24496,rodvilPortugal Eurobowl,rodvil,797,6,7,30,None,rodvil_24496.pdf,7,30,20,20,15,21,25,26,3,Other,Others,51.32,198.06
babiruss,Ukraine,Underworld Denizens,babiruss - 39145,Eurobowl,141,,145.5,0.9,152.1,177,177,164.6,47.5,175.4,134.51,Re-rolls,715,eb_roster_extracted_20250923T074724,145.5,39145,babiruss - 39145Ukraine,babiruss,797,6,7,30,None,babiruss - 39145.pdf,7,30,29,29,30,29,28,28,4,Other,Others,16.67,136.9
AlexEra,Ukraine,Wood Elf,AlexEra,Eurobowl,142.83,,150.74,1.0,152.1,177,177,164.6,47.5,175.4,143.14,Re-rolls,714,eb_roster_extracted_20250923T074724,150.74,39081,AlexEraUkraine,alexera,797,22,22,30,None,AlexEra - 39081.pdf,22,30,29,29,30,29,28,28,2,Other,Others,42.31,150.74
Xelanizul,Ukraine,Chaos Dwarf,Xelanizul,Eurobowl,150,,150,0.5,152.1,177,177,164.6,47.5,175.4,150,Apothecary,720,eb_roster_extracted_20250923T074724,150,1,XelanizulUkraine,,797,7,14,30,Quantity over quality,Xelanizul - 32475.pdf,14,30,29,29,30,29,28,28,1,Other,Others,50,150
Xelanizul,Ukraine,Chaos Dwarf,Xelanizul,Eurobowl,150,,150,0.4,152.1,177,177,164.6,47.5,175.4,150,Assistant coaches,720,eb_roster_extracted_20250923T074724,150,1,XelanizulUkraine,,797,5,14,30,Quantity over quality,Xelanizul - 32475.pdf,14,30,29,29,30,29,28,28,1,Other,Others,50,150
Eiravel,Greece Eurobowl,Chaos Dwarf,Eiravel_29560,Eurobowl,162.2,,252.02,0.1,173.7,208.1,208.1,197.9,56.3,203.7,239.08,- Team Mascot,540,eb_roster_extracted_20250923T074724,252.02,29560,Eiravel_29560Greece Eurobowl,Eiravel,797,1,14,30,Quantity over quality,Eiravel_29560.pdf,14,30,25,25,24,24,23,22,1,Other,Others,71.08,250.85
Liam,Italy Eurobowl,Chaos Dwarf,Liam,Eurobowl,212.18,,292.83,0.5,221.6,287.5,287.5,254.7,64.1,274,244.58,Apothecary,573,eb_roster_extracted_20250923T074724,292.83,5906,LiamItaly Eurobowl,Liam,797,7,14,30,Quantity over quality,Liam_5906.pdf,14,30,2,2,8,5,1,3,1,Other,Others,64.25,269.45
Liam,Italy Eurobowl,Chaos Dwarf,Liam,Eurobowl,212.18,,292.83,0.4,221.6,287.5,287.5,254.7,64.1,274,244.58,Assistant coaches,573,eb_roster_extracted_20250923T074724,292.83,5906,LiamItaly Eurobowl,Liam,797,5,14,30,Quantity over quality,Liam_5906.pdf,14,30,2,2,8,5,1,3,1,Other,Others,64.25,269.45
Xelanizul,Ukraine,Chaos Dwarf,Xelanizul,Eurobowl,150,,150,1.0,152.1,177,177,164.6,47.5,175.4,150,Re-rolls,720,eb_roster_extracted_20250923T074724,150,1,XelanizulUkraine,,797,14,14,30,Quantity over quality,Xelanizul - 32475.pdf,14,30,29,29,30,29,28,28,3,Other,Others,50,150
Eiravel,Greece Eurobowl,Chaos Dwarf,Eiravel_29560,Eurobowl,162.2,,252.02,1.0,173.7,208.1,208.1,197.9,56.3,203.7,239.08,Re-rolls,540,eb_roster_extracted_20250923T074724,252.02,29560,Eiravel_29560Greece Eurobowl,Eiravel,797,14,14,30,Quantity over quality,Eiravel_29560.pdf,14,30,25,25,24,24,23,22,3,Other,Others,71.08,250.85
Liam,Italy Eurobowl,Chaos Dwarf,Liam,Eurobowl,212.18,,292.83,1.0,221.6,287.5,287.5,254.7,64.1,274,244.58,Re-rolls,573,eb_roster_extracted_20250923T074724,292.83,5906,LiamItaly Eurobowl,Liam,797,14,14,30,Quantity over quality,Liam_5906.pdf,14,30,2,2,8,5,1,3,3,Other,Others,64.25,269.45
Foxxx,France Eurobowl,Chaos Renegade,Foxxx,Eurobowl,204.77,,264.76,0.6,214.3,282.8,282.8,250.2,64.6,268.5,233.2,Apothecary,513,eb_roster_extracted_20250923T074724,264.76,18903,FoxxxFrance Eurobowl,Foxxx,797,11,17,30,Quantity over quality,Foxxx_18903.pdf,17,30,4,4,7,6,3,6,1,Other,Others,64.47,239.47
Foxxx,France Eurobowl,Chaos Renegade,Foxxx,Eurobowl,204.77,,264.76,0.9,214.3,282.8,282.8,250.2,64.6,268.5,233.2,Re-rolls,513,eb_roster_extracted_20250923T074724,264.76,18903,FoxxxFrance Eurobowl,Foxxx,797,15,17,30,Quantity over quality,Foxxx_18903.pdf,17,30,4,4,7,6,3,6,3,Other,Others,64.47,239.47
Barbossa,Italy Eurobowl,Dark Elf,Barbossa,Eurobowl,239.12,,267,0.2,221.6,287.5,287.5,254.7,64.1,274,242.34,Apothecary,570,eb_roster_extracted_20250923T074724,267,19236,BarbossaItaly Eurobowl,Barbossa,797,2,13,30,Quantity over quality,Barbossa_19236.pdf,13,30,2,2,8,5,1,3,1,Other,Others,60.43,265.16
Barbossa,Italy Eurobowl,Dark Elf,Barbossa,Eurobowl,239.12,,267,1.0,221.6,287.5,287.5,254.7,64.1,274,242.34,Re-rolls,570,eb_roster_extracted_20250923T074724,267,19236,BarbossaItaly Eurobowl,Barbossa,797,13,13,30,Quantity over quality,Barbossa_19236.pdf,13,30,2,2,8,5,1,3,2,Other,Others,60.43,265.16
Chavrouze51,France Eurobowl,Dwarf,Chavrouze51,Eurobowl,235.65,,294.7,1.0,214.3,282.8,282.8,250.2,64.6,268.5,287.88,Re-rolls,512,eb_roster_extracted_20250923T074724,294.7,16353,Chavrouze51France Eurobowl,Chavrouze51,797,57,57,30,Quantity over quality,Chavrouze51_16353.pdf,57,30,4,4,7,6,3,6,2,Other,Others,69.72,294.7
Primo,Slovenia,Elven Union,PrimoÅ¾ PirÅ¡ / RedDragon,Eurobowl,150,,153.84,0.3,159.5,194.7,194.7,179.9,52.1,193,137.73,Assistant coaches,670,eb_roster_extracted_20250923T074724,153.84,41312,PrimoÅ¾ PirÅ¡ / RedDragonSlovenia,Primo,797,17,62,30,Quantity over quality,RedDragon_31786.pdf,62,30,27,27,27,27,27,25,1,Other,Others,28.57,153.84
Kiave,Greece Eurobowl,Elven Union,Kiave_19828,Eurobowl,173.84,,246.3,0.8,173.7,208.1,208.1,197.9,56.3,203.7,225.55,Apothecary,542,eb_roster_extracted_20250923T074724,246.3,19828,Kiave_19828Greece Eurobowl,Kiave,797,49,62,30,Quantity over quality,Kiave_19828.pdf,62,30,25,25,24,24,23,22,1,Other,Others,57.12,239.98
janninu,Malta Eurobowl,Elven Union,janninu,Eurobowl,199.13,,271.55,0.8,191.3,249,249,224.1,59.6,247.1,252.05,Apothecary,597,eb_roster_extracted_20250923T074724,271.55,21410,janninuMalta Eurobowl,Janninu,797,49,62,30,Quantity over quality,Janninu_21410.pdf,62,30,15,15,19,16,14,14,1,Other,Others,63,271.55
janninu,Malta Eurobowl,Elven Union,janninu,Eurobowl,199.13,,271.55,0.3,191.3,249,249,224.1,59.6,247.1,252.05,Assistant coaches,597,eb_roster_extracted_20250923T074724,271.55,21410,janninuMalta Eurobowl,Janninu,797,17,62,30,Quantity over quality,Janninu_21410.pdf,62,30,15,15,19,16,14,14,1,Other,Others,63,271.55
Straume,Norway Eurobowl,Elven Union,Straume,Eurobowl,150,,299.09,0.8,179.9,252.3,252.3,225.7,60.6,234.3,256.62,Apothecary,623,eb_roster_extracted_20250923T074724,299.09,20685,StraumeNorway Eurobowl,Straume,797,49,62,30,Quantity over quality,Straume_20685.pdf,62,30,14,14,18,14,19,17,1,Other,Others,69.17,293.48
AleksiMeuronen,Finland Eurobowl,Elven Union,AleksiMeuronen - 22800,Eurobowl,198.77,,251.01,0.8,197.4,244.8,244.8,220.4,60.8,240.9,218.12,Apothecary,499,eb_roster_extracted_20250923T074724,251.01,22800,AleksiMeuronen - 22800Finland Eurobowl,AleksiMeuronen,797,49,62,30,Quantity over quality,AleksiMeuronen_22800.pdf,62,30,17,17,17,17,12,15,1,Other,Others,57.83,251.01
AleksiMeuronen,Finland Eurobowl,Elven Union,AleksiMeuronen - 22800,Eurobowl,198.77,,251.01,0.3,197.4,244.8,244.8,220.4,60.8,240.9,218.12,Assistant coaches,499,eb_roster_extracted_20250923T074724,251.01,22800,AleksiMeuronen - 22800Finland Eurobowl,AleksiMeuronen,797,17,62,30,Quantity over quality,AleksiMeuronen_22800.pdf,62,30,17,17,17,17,12,15,1,Other,Others,57.83,251.01
coma,Sweden Eurobowl,Elven Union,coma 13697,Eurobowl,194.65,,252.29,0.8,206.1,265.6,265.6,245.1,62.3,258.9,243.6,Apothecary,686,eb_roster_extracted_20250923T074724,252.29,13697,coma 13697Sweden Eurobowl,Coma,797,49,62,30,Quantity over quality,coma_13697.pdf,62,30,9,9,12,9,7,9,1,Other,Others,57.03,252.29
MadVig,Denmark Eurobowl,Elven Union,MadVig,Eurobowl,190,,263.34,0.8,197.7,271.4,271.4,249.2,65.4,262.3,263.34,Apothecary,475,eb_roster_extracted_20250923T074724,263.34,24222,MadVigDenmark Eurobowl,MadVig,797,49,62,30,Quantity over quality,MadVig_24222.pdf,62,30,7,7,6,7,11,8,1,Other,Others,65,263.34
Bastich,Canada Eurobowl,Elven Union,Bastich,Eurobowl,206.42,,262.16,0.8,192.4,256.3,256.3,232.6,67.8,248.4,225.67,Apothecary,440,eb_roster_extracted_20250923T074724,262.16,19152,BastichCanada Eurobowl,Bastich,797,49,62,30,Quantity over quality,Bastich_19152.pdf,62,30,12,12,3,12,13,11,1,Other,Others,69.87,232.31
Sol,USA,Elven Union,"Jon ""Sol"" Lackey",Eurobowl,154.2,,330.31,0.8,182.8,286.1,286.1,267.9,76.3,278.3,319.14,Apothecary,728,eb_roster_extracted_20250923T074724,330.31,28715,"Jon ""Sol"" LackeyUSA",Sol,797,49,62,30,Quantity over quality,Sol_Elven 28715.pdf,62,30,3,3,1,1,16,2,1,Other,Others,87.02,330.31
Sol,USA,Elven Union,"Jon ""Sol"" Lackey",Eurobowl,154.2,,330.31,0.3,182.8,286.1,286.1,267.9,76.3,278.3,319.14,Assistant coaches,728,eb_roster_extracted_20250923T074724,330.31,28715,"Jon ""Sol"" LackeyUSA",Sol,797,17,62,30,Quantity over quality,Sol_Elven 28715.pdf,62,30,3,3,1,1,16,2,1,Other,Others,87.02,330.31
Primo,Slovenia,Elven Union,PrimoÅ¾ PirÅ¡ / RedDragon,Eurobowl,150,,153.84,1.0,159.5,194.7,194.7,179.9,52.1,193,137.73,Re-rolls,670,eb_roster_extracted_20250923T074724,153.84,41312,PrimoÅ¾ PirÅ¡ / RedDragonSlovenia,Primo,797,61,62,30,Quantity over quality,RedDragon_31786.pdf,62,30,27,27,27,27,27,25,2,Other,Others,28.57,153.84
Kiave,Greece Eurobowl,Elven Union,Kiave_19828,Eurobowl,173.84,,246.3,1.0,173.7,208.1,208.1,197.9,56.3,203.7,225.55,Re-rolls,542,eb_roster_extracted_20250923T074724,246.3,19828,Kiave_19828Greece Eurobowl,Kiave,797,61,62,30,Quantity over quality,Kiave_19828.pdf,62,30,25,25,24,24,23,22,2,Other,Others,57.12,239.98
janninu,Malta Eurobowl,Elven Union,janninu,Eurobowl,199.13,,271.55,1.0,191.3,249,249,224.1,59.6,247.1,252.05,Re-rolls,597,eb_roster_extracted_20250923T074724,271.55,21410,janninuMalta Eurobowl,Janninu,797,61,62,30,Quantity over quality,Janninu_21410.pdf,62,30,15,15,19,16,14,14,2,Other,Others,63,271.55
Straume,Norway Eurobowl,Elven Union,Straume,Eurobowl,150,,299.09,1.0,179.9,252.3,252.3,225.7,60.6,234.3,256.62,Re-rolls,623,eb_roster_extracted_20250923T074724,299.09,20685,StraumeNorway Eurobowl,Straume,797,61,62,30,Quantity over quality,Straume_20685.pdf,62,30,14,14,18,14,19,17,2,Other,Others,69.17,293.48
coma,Sweden Eurobowl,Elven Union,coma 13697,Eurobowl,194.65,,252.29,1.0,206.1,265.6,265.6,245.1,62.3,258.9,243.6,Re-rolls,686,eb_roster_extracted_20250923T074724,252.29,13697,coma 13697Sweden Eurobowl,Coma,797,61,62,30,Quantity over quality,coma_13697.pdf,62,30,9,9,12,9,7,9,2,Other,Others,57.03,252.29
Tyra,France Eurobowl,Elven Union,Tyra,Eurobowl,222.65,,278.66,1.0,214.3,282.8,282.8,250.2,64.6,268.5,259.07,Re-rolls,518,eb_roster_extracted_20250923T074724,278.66,18660,TyraFrance Eurobowl,Tyra,797,61,62,30,Quantity over quality,Tyra_18660.pdf,62,30,4,4,7,6,3,6,2,Other,Others,65.76,275.25
MadVig,Denmark Eurobowl,Elven Union,MadVig,Eurobowl,190,,263.34,1.0,197.7,271.4,271.4,249.2,65.4,262.3,263.34,Re-rolls,475,eb_roster_extracted_20250923T074724,263.34,24222,MadVigDenmark Eurobowl,MadVig,797,61,62,30,Quantity over quality,MadVig_24222.pdf,62,30,7,7,6,7,11,8,2,Other,Others,65,263.34
Bastich,Canada Eurobowl,Elven Union,Bastich,Eurobowl,206.42,,262.16,1.0,192.4,256.3,256.3,232.6,67.8,248.4,225.67,Re-rolls,440,eb_roster_extracted_20250923T074724,262.16,19152,BastichCanada Eurobowl,Bastich,797,61,62,30,Quantity over quality,Bastich_19152.pdf,62,30,12,12,3,12,13,11,2,Other,Others,69.87,232.31
AleksiMeuronen,Finland Eurobowl,Elven Union,AleksiMeuronen - 22800,Eurobowl,198.77,,251.01,1.0,197.4,244.8,244.8,220.4,60.8,240.9,218.12,Re-rolls,499,eb_roster_extracted_20250923T074724,251.01,22800,AleksiMeuronen - 22800Finland Eurobowl,AleksiMeuronen,797,61,62,30,Quantity over quality,AleksiMeuronen_22800.pdf,62,30,17,17,17,17,12,15,3,Other,Others,57.83,251.01
Sol,USA,Elven Union,"Jon ""Sol"" Lackey",Eurobowl,154.2,,330.31,1.0,182.8,286.1,286.1,267.9,76.3,278.3,319.14,Re-rolls,728,eb_roster_extracted_20250923T074724,330.31,28715,"Jon ""Sol"" LackeyUSA",Sol,797,61,62,30,Quantity over quality,Sol_Elven 28715.pdf,62,30,3,3,1,1,16,2,3,Other,Others,87.02,330.31
Storas,Lithuania,High Elf,Storas,Eurobowl,157.76,,222.51,0.2,180,216.1,216.1,203.7,57,214.7,201.41,Apothecary,589,eb_roster_extracted_20250923T074724,222.51,29282,StorasLithuania,Storas,797,3,17,30,Quantity over quality,STORAS_29282.pdf,17,30,23,23,22,22,18,20,1,Other,Others,59.88,222.51
Storas,Lithuania,High Elf,Storas,Eurobowl,157.76,,222.51,0.1,180,216.1,216.1,203.7,57,214.7,201.41,Assistant coaches,589,eb_roster_extracted_20250923T074724,222.51,29282,StorasLithuania,Storas,797,2,17,30,Quantity over quality,STORAS_29282.pdf,17,30,23,23,22,22,18,20,1,Other,Others,59.88,222.51
Storas,Lithuania,High Elf,Storas,Eurobowl,157.76,,222.51,1.1,180,216.1,216.1,203.7,57,214.7,201.41,Re-rolls,589,eb_roster_extracted_20250923T074724,222.51,29282,StorasLithuania,Storas,797,18,17,30,Quantity over quality,STORAS_29282.pdf,17,30,23,23,22,22,18,20,2,Other,Others,59.88,222.51
Antonis,Ireland Eurobowl,High Elf,Antonis,Eurobowl,186.37,,195.75,1.1,178.1,229.6,229.6,211.6,62.3,221.7,195.75,Re-rolls,558,eb_roster_extracted_20250923T074724,195.75,30462,AntonisIreland Eurobowl,Antonis,797,18,17,30,Quantity over quality,Antonis_30462.pdf,17,30,18,18,13,19,20,19,3,Other,Others,65,195.75
Cherberos,Hungary Eurobowl,Imperial Nobility,Cherberos,Eurobowl,190.15,,215.02,0.7,165.9,208.2,208.2,190,53.9,195.4,182.2,Assistant coaches,552,eb_roster_extracted_20250923T074724,215.02,26530,CherberosHungary Eurobowl,cherberos,797,5,7,30,Quantity over quality,Cherberos_26530.pdf,7,30,24,24,25,25,26,24,1,Other,Others,53.23,195.41
Cherberos,Hungary Eurobowl,Imperial Nobility,Cherberos,Eurobowl,190.15,,215.02,1.0,165.9,208.2,208.2,190,53.9,195.4,182.2,Re-rolls,552,eb_roster_extracted_20250923T074724,215.02,26530,CherberosHungary Eurobowl,cherberos,797,7,7,30,Quantity over quality,Cherberos_26530.pdf,7,30,24,24,25,25,26,24,2,Other,Others,53.23,195.41
