,number,position,skills,cnt,team_id,coach_name,tournament_name,roster.name
1256,8,Thrall Lineman,,1,162148,Khan,Red Bug Cup,Vampire
1257,9,Thrall Lineman,,1,162148,Khan,Red Bug Cup,Vampire
1258,10,Thrall Lineman,,1,162148,Khan,Red Bug Cup,Vampire
1259,11,Thrall Lineman,,1,162148,Khan,Red Bug Cup,Vampire
1260,12,Thrall Lineman,,1,162148,Khan,Red Bug Cup,Vampire
1261,13,Thrall Lineman,,1,162148,Khan,Red Bug Cup,Vampire
1262,99,rerolls,,3,162148,Khan,Red Bug Cup,Vampire
1263,10,Chaos Chosen,Block,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1264,0,Chaos Chosen,Block,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1265,77,Chaos Chosen,Prehensile Tail,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1266,14,Beastman Lineman,"Dodge, Block",1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1267,69,Beastman Lineman,Dodge,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1268,7,Beastman Lineman,,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1269,8,Beastman Lineman,,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1270,9,Beastman Lineman,,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1271,80,Chaos Chosen,Prehensile Tail,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1272,4,Ogre,Guard,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1273,90,Beastman Lineman,,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1274,11,Scyla Anfingrimm,,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1275,99,rerolls,,2,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1276,99,cheerleaders,,1,162312,Papasha_duku,Red Bug Cup,Chaos Chosen
1277,1,Jaguar Warrior,Guard,1,162848,tatiko,Red Bug Cup,Amazon
1278,2,Jaguar Warrior,Block,1,162848,tatiko,Red Bug Cup,Amazon
1279,3,Piranha Warrior,Block,1,162848,tatiko,Red Bug Cup,Amazon
1280,4,Piranha Warrior,Wrestle,1,162848,tatiko,Red Bug Cup,Amazon
1281,5,Python Warrior,Block,1,162848,tatiko,Red Bug Cup,Amazon
1282,6,Eagle Warrior,Block,1,162848,tatiko,Red Bug Cup,Amazon
1283,7,Eagle Warrior,,1,162848,tatiko,Red Bug Cup,Amazon
1284,8,Eagle Warrior,,1,162848,tatiko,Red Bug Cup,Amazon
1285,9,Eagle Warrior,,1,162848,tatiko,Red Bug Cup,Amazon
1286,10,Eagle Warrior,,1,162848,tatiko,Red Bug Cup,Amazon
1287,11,Eagle Warrior,,1,162848,tatiko,Red Bug Cup,Amazon
1288,12,Eagle Warrior,,1,162848,tatiko,Red Bug Cup,Amazon
1289,13,Eagle Warrior,,1,162848,tatiko,Red Bug Cup,Amazon
1290,99,rerolls,,3,162848,tatiko,Red Bug Cup,Amazon
1291,99,assistant_coaches,,1,162848,tatiko,Red Bug Cup,Amazon
1292,1,Trained Troll,Block,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1293,2,Trained Troll,Block,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1294,3,Pogoer,Block,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1295,4,Doom Diver,Catch,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1296,5,’Ooligan,Sneaky Git,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1297,6,Bomma,Pass,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1298,7,Looney,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1299,8,Goblin Lineman,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1300,9,Goblin Lineman,Diving Tackle,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1301,10,Goblin Lineman,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1302,11,Goblin Lineman,Put the Boot In,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1303,13,Goblin Lineman,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1304,12,Goblin Lineman,Dirty Player,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1305,14,Goblin Lineman,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1306,15,Goblin Lineman,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1307,16,Fungus the Loon,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1308,99,rerolls,,2,163269,Ілля Лимар,Red Bug Cup,Goblin
1309,99,assistant_coaches,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1310,99,cheerleaders,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1311,99,dedicated_fans,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1312,99,BlitzerBestKeg,,1,163269,Ілля Лимар,Red Bug Cup,Goblin
1313,99,Bribes,,2,163269,Ілля Лимар,Red Bug Cup,Goblin
1314,1,Trained Troll,Block,1,164196,BlaFyr,Red Bug Cup,Goblin
1315,2,Trained Troll,Pass,1,164196,BlaFyr,Red Bug Cup,Goblin
1316,3,Looney,Sneaky Git,1,164196,BlaFyr,Red Bug Cup,Goblin
1317,4,Bomma,"Accurate, Pass",1,164196,BlaFyr,Red Bug Cup,Goblin
1318,5,’Ooligan,Sneaky Git,1,164196,BlaFyr,Red Bug Cup,Goblin
1319,6,Doom Diver,"Catch, Jump Up",1,164196,BlaFyr,Red Bug Cup,Goblin
1320,7,Fanatic,,1,164196,BlaFyr,Red Bug Cup,Goblin
1321,8,Pogoer,Sure Hands,1,164196,BlaFyr,Red Bug Cup,Goblin
1322,9,Goblin Lineman,,1,164196,BlaFyr,Red Bug Cup,Goblin
1323,10,Goblin Lineman,,1,164196,BlaFyr,Red Bug Cup,Goblin
1324,11,Goblin Lineman,,1,164196,BlaFyr,Red Bug Cup,Goblin
1325,12,Goblin Lineman,,1,164196,BlaFyr,Red Bug Cup,Goblin
1326,13,Goblin Lineman,,1,164196,BlaFyr,Red Bug Cup,Goblin
1327,14,Goblin Lineman,,1,164196,BlaFyr,Red Bug Cup,Goblin
1328,15,Fungus the Loon,,1,164196,BlaFyr,Red Bug Cup,Goblin
1329,16,Bomber Dribblesnot,,1,164196,BlaFyr,Red Bug Cup,Goblin
1330,99,rerolls,,2,164196,BlaFyr,Red Bug Cup,Goblin
1331,99,dedicated_fans,,1,164196,BlaFyr,Red Bug Cup,Goblin
1332,99,Bribes,,2,164196,BlaFyr,Red Bug Cup,Goblin
1333,1,Chaos Chosen,Block,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1334,2,Chaos Chosen,Block,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1335,3,Chaos Chosen,Block,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1336,4,Chaos Chosen,Block,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1337,5,Ogre,Block,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1338,6,Beastman Lineman,Tackle,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1339,7,Beastman Lineman,,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1340,8,Beastman Lineman,,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1341,9,Beastman Lineman,,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1342,10,Beastman Lineman,,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1343,11,Beastman Lineman,,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1344,12,Beastman Lineman,,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1345,99,rerolls,,3,166304,Csaba Lampért,MFTME December,Chaos Chosen
1346,99,TempAgencyCheerleaders,,1,166304,Csaba Lampért,MFTME December,Chaos Chosen
1347,1,Skaven Clanrat,,1,164698,discret,MFTME December,Skaven
1348,2,Skaven Clanrat,,1,164698,discret,MFTME December,Skaven
1349,3,Skaven Clanrat,,1,164698,discret,MFTME December,Skaven
1350,4,Skaven Clanrat,,1,164698,discret,MFTME December,Skaven
1351,5,Skaven Clanrat,,1,164698,discret,MFTME December,Skaven
1352,6,Skaven Clanrat,,1,164698,discret,MFTME December,Skaven
1353,7,Skaven Thrower,Leader,1,164698,discret,MFTME December,Skaven
1354,8,Gutter Runner,Hit and Run,1,164698,discret,MFTME December,Skaven
1355,9,Gutter Runner,Wrestle,1,164698,discret,MFTME December,Skaven
1356,10,Skaven Blitzer,Mighty Blow,1,164698,discret,MFTME December,Skaven
1357,11,Skaven Blitzer,Tackle,1,164698,discret,MFTME December,Skaven
1358,12,Rat Ogre,Juggernaut,1,164698,discret,MFTME December,Skaven
1359,99,rerolls,,2,164698,discret,MFTME December,Skaven
1360,99,assistant_coaches,,1,164698,discret,MFTME December,Skaven
1361,99,cheerleaders,,1,164698,discret,MFTME December,Skaven
1362,1,Zombie Lineman,,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1363,2,Zombie Lineman,,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1364,3,Zombie Lineman,,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1365,4,Ghoul Runner,,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1366,5,Zombie Lineman,,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1367,6,Wraith,Guard,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1368,7,Wraith,Guard,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1369,8,Flesh Golem,Grab,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1370,9,Flesh Golem,Grab,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1371,10,Werewolf,Block,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1372,11,Werewolf,Block,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1373,12,Zombie Lineman,,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1374,99,rerolls,,2,166067,Mr. Viking,MFTME December,Necromantic Horror
1375,99,assistant_coaches,,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1376,99,dedicated_fans,,1,166067,Mr. Viking,MFTME December,Necromantic Horror
1377,1,Big Un Blocker,Block,1,165161,Munyi,MFTME December,Orc
1378,2,Big Un Blocker,Brawler,1,165161,Munyi,MFTME December,Orc
1379,3,Orc Blitzer,Pro,1,165161,Munyi,MFTME December,Orc
1380,4,Orc Blitzer,,1,165161,Munyi,MFTME December,Orc
1381,5,Orc Thrower,Leader,1,165161,Munyi,MFTME December,Orc
1382,6,Orc Lineman,,1,165161,Munyi,MFTME December,Orc
1383,7,Orc Lineman,,1,165161,Munyi,MFTME December,Orc
1384,8,Orc Lineman,,1,165161,Munyi,MFTME December,Orc
1385,9,Goblin Lineman,,1,165161,Munyi,MFTME December,Orc
1386,10,Goblin Lineman,,1,165161,Munyi,MFTME December,Orc
1387,11,Troll,,1,165161,Munyi,MFTME December,Orc
1388,12,Scrappa Sorehead,,1,165161,Munyi,MFTME December,Orc
1389,99,rerolls,,2,165161,Munyi,MFTME December,Orc
1390,99,dedicated_fans,,1,165161,Munyi,MFTME December,Orc
1391,99,TeamMascot,,1,165161,Munyi,MFTME December,Orc
1392,1,Mummy,Guard,1,166089,nottobe,MFTME December,Shambling Undead
1393,2,Mummy,Grab,1,166089,nottobe,MFTME December,Shambling Undead
1394,3,Wight Blitzer,Guard,1,166089,nottobe,MFTME December,Shambling Undead
1395,4,Wight Blitzer,,1,166089,nottobe,MFTME December,Shambling Undead
1396,5,Ghoul Runner,Block,1,166089,nottobe,MFTME December,Shambling Undead
1397,6,Ghoul Runner,Strip Ball,1,166089,nottobe,MFTME December,Shambling Undead
1398,7,Zombie Lineman,,1,166089,nottobe,MFTME December,Shambling Undead
1399,8,Zombie Lineman,,1,166089,nottobe,MFTME December,Shambling Undead
1400,9,Zombie Lineman,,1,166089,nottobe,MFTME December,Shambling Undead
1401,10,Zombie Lineman,,1,166089,nottobe,MFTME December,Shambling Undead
1402,11,Zombie Lineman,,1,166089,nottobe,MFTME December,Shambling Undead
1403,12,Zombie Lineman,,1,166089,nottobe,MFTME December,Shambling Undead
1404,99,rerolls,,3,166089,nottobe,MFTME December,Shambling Undead
1405,99,dedicated_fans,,2,166089,nottobe,MFTME December,Shambling Undead
1406,1,Tomb Guardian,Guard,1,166608,Zaki,MFTME December,Tomb Kings
1407,2,Tomb Guardian,Guard,1,166608,Zaki,MFTME December,Tomb Kings
1408,3,Tomb Guardian,Mighty Blow,1,166608,Zaki,MFTME December,Tomb Kings
1409,4,Tomb Guardian,,1,166608,Zaki,MFTME December,Tomb Kings
1410,5,Tomb Kings Blitzer,Frenzy,1,166608,Zaki,MFTME December,Tomb Kings
1411,6,Tomb Kings Blitzer,Mighty Blow,1,166608,Zaki,MFTME December,Tomb Kings
1412,7,Tomb Kings Thrower,Leader,1,166608,Zaki,MFTME December,Tomb Kings
1413,9,Skeleton Lineman,,1,166608,Zaki,MFTME December,Tomb Kings
1414,10,Skeleton Lineman,,1,166608,Zaki,MFTME December,Tomb Kings
1415,11,Skeleton Lineman,,1,166608,Zaki,MFTME December,Tomb Kings
1416,12,Skeleton Lineman,,1,166608,Zaki,MFTME December,Tomb Kings
1417,8,Skeleton Lineman,,1,166608,Zaki,MFTME December,Tomb Kings
1418,13,Skeleton Lineman,,1,166608,Zaki,MFTME December,Tomb Kings
1419,99,rerolls,,2,166608,Zaki,MFTME December,Tomb Kings
1420,1,Kroxigor,,1,166069,TheKanZ,MFTME December,Lizardmen
1421,2,Saurus Blocker,Block,1,166069,TheKanZ,MFTME December,Lizardmen
1422,3,Saurus Blocker,Block,1,166069,TheKanZ,MFTME December,Lizardmen
1423,4,Saurus Blocker,Block,1,166069,TheKanZ,MFTME December,Lizardmen
1424,5,Saurus Blocker,Block,1,166069,TheKanZ,MFTME December,Lizardmen
1425,6,Saurus Blocker,Frenzy,1,166069,TheKanZ,MFTME December,Lizardmen
1426,7,Saurus Blocker,Tackle,1,166069,TheKanZ,MFTME December,Lizardmen
1427,8,Skink Lineman,,1,166069,TheKanZ,MFTME December,Lizardmen
1428,9,Skink Lineman,,1,166069,TheKanZ,MFTME December,Lizardmen
1429,10,Skink Lineman,,1,166069,TheKanZ,MFTME December,Lizardmen
1430,11,Skink Lineman,,1,166069,TheKanZ,MFTME December,Lizardmen
1431,99,rerolls,,2,166069,TheKanZ,MFTME December,Lizardmen
1432,1,Ogre Runt Punter,Leader,1,166237,Gozo,MFTME December,Ogre
1433,2,Ogre Blocker,Block,1,166237,Gozo,MFTME December,Ogre
1434,3,Ogre Blocker,Block,1,166237,Gozo,MFTME December,Ogre
1435,4,Ogre Blocker,Block,1,166237,Gozo,MFTME December,Ogre
1436,5,Ogre Blocker,Block,1,166237,Gozo,MFTME December,Ogre
1437,6,Ogre Blocker,Break Tackle,1,166237,Gozo,MFTME December,Ogre
1438,7,Gnoblar Lineman,,1,166237,Gozo,MFTME December,Ogre
1439,8,Gnoblar Lineman,,1,166237,Gozo,MFTME December,Ogre
1440,9,Gnoblar Lineman,,1,166237,Gozo,MFTME December,Ogre
1441,10,Gnoblar Lineman,,1,166237,Gozo,MFTME December,Ogre
1442,11,Gnoblar Lineman,,1,166237,Gozo,MFTME December,Ogre
1443,12,Gnoblar Lineman,,1,166237,Gozo,MFTME December,Ogre
1444,13,Gnoblar Lineman,,1,166237,Gozo,MFTME December,Ogre
1445,14,Gnoblar Lineman,,1,166237,Gozo,MFTME December,Ogre
1446,99,rerolls,,2,166237,Gozo,MFTME December,Ogre
1447,99,TeamMascot,,1,166237,Gozo,MFTME December,Ogre
1448,1,Ogre,,1,165762,Cherberos,MFTME December,Imperial Nobility
1449,2,Noble Blitzer,Dodge,1,165762,Cherberos,MFTME December,Imperial Nobility
1450,3,Noble Blitzer,Dodge,1,165762,Cherberos,MFTME December,Imperial Nobility
1451,4,Bodyguard,Guard,1,165762,Cherberos,MFTME December,Imperial Nobility
1452,5,Bodyguard,Guard,1,165762,Cherberos,MFTME December,Imperial Nobility
1453,6,Bodyguard,Guard,1,165762,Cherberos,MFTME December,Imperial Nobility
1454,7,Bodyguard,Frenzy,1,165762,Cherberos,MFTME December,Imperial Nobility
1455,8,Imperial Thrower,Leader,1,165762,Cherberos,MFTME December,Imperial Nobility
1456,9,Imperial Retainer,,1,165762,Cherberos,MFTME December,Imperial Nobility
1457,10,Imperial Retainer,,1,165762,Cherberos,MFTME December,Imperial Nobility
1458,11,Imperial Retainer,,1,165762,Cherberos,MFTME December,Imperial Nobility
1459,12,Imperial Retainer,,1,165762,Cherberos,MFTME December,Imperial Nobility
1460,13,Imperial Retainer,,1,165762,Cherberos,MFTME December,Imperial Nobility
1461,99,rerolls,,2,165762,Cherberos,MFTME December,Imperial Nobility
1462,1,Goblin Lineman,,1,164538,EnTaro,MFTME December,Goblin
1463,2,Goblin Lineman,,1,164538,EnTaro,MFTME December,Goblin
1464,3,Goblin Lineman,,1,164538,EnTaro,MFTME December,Goblin
1465,4,Goblin Lineman,,1,164538,EnTaro,MFTME December,Goblin
1466,5,Goblin Lineman,,1,164538,EnTaro,MFTME December,Goblin
1467,6,Goblin Lineman,Diving Tackle,1,164538,EnTaro,MFTME December,Goblin
1468,7,Goblin Lineman,,1,164538,EnTaro,MFTME December,Goblin
1469,9,Looney,,1,164538,EnTaro,MFTME December,Goblin
1470,10,’Ooligan,Sneaky Git,1,164538,EnTaro,MFTME December,Goblin
1471,11,Fanatic,Mighty Blow,1,164538,EnTaro,MFTME December,Goblin
1472,13,Trained Troll,Guard,1,164538,EnTaro,MFTME December,Goblin
1473,14,Trained Troll,Arm Bar,1,164538,EnTaro,MFTME December,Goblin
1474,16,Skitter Stab-Stab,,1,164538,EnTaro,MFTME December,Goblin
1475,99,rerolls,,3,164538,EnTaro,MFTME December,Goblin
1476,99,Bribes,,3,164538,EnTaro,MFTME December,Goblin
1477,1,Ghoul Runner,Block,1,166257,Hablegény,MFTME December,Shambling Undead
1478,2,Ghoul Runner,Wrestle,1,166257,Hablegény,MFTME December,Shambling Undead
1479,3,Wight Blitzer,Guard,1,166257,Hablegény,MFTME December,Shambling Undead
1480,4,Wight Blitzer,Frenzy,1,166257,Hablegény,MFTME December,Shambling Undead
1481,5,Mummy,Guard,1,166257,Hablegény,MFTME December,Shambling Undead
1482,6,Mummy,,1,166257,Hablegény,MFTME December,Shambling Undead
1483,7,Zombie Lineman,,1,166257,Hablegény,MFTME December,Shambling Undead
1484,8,Zombie Lineman,,1,166257,Hablegény,MFTME December,Shambling Undead
1485,9,Zombie Lineman,,1,166257,Hablegény,MFTME December,Shambling Undead
1486,10,Zombie Lineman,,1,166257,Hablegény,MFTME December,Shambling Undead
1487,11,Zombie Lineman,,1,166257,Hablegény,MFTME December,Shambling Undead
1488,12,Zombie Lineman,,1,166257,Hablegény,MFTME December,Shambling Undead
1489,99,rerolls,,3,166257,Hablegény,MFTME December,Shambling Undead
1490,1,Troll,Brawler,1,165866,bengalika,MFTME December,Orc
1491,2,Big Un Blocker,Block,1,165866,bengalika,MFTME December,Orc
1492,3,Big Un Blocker,Block,1,165866,bengalika,MFTME December,Orc
1493,4,Orc Blitzer,Frenzy,1,165866,bengalika,MFTME December,Orc
1494,5,Orc Blitzer,Mighty Blow,1,165866,bengalika,MFTME December,Orc
1495,6,Orc Thrower,,1,165866,bengalika,MFTME December,Orc
1496,7,Goblin Lineman,,1,165866,bengalika,MFTME December,Orc
1497,8,Orc Lineman,,1,165866,bengalika,MFTME December,Orc
1498,9,Orc Lineman,,1,165866,bengalika,MFTME December,Orc
1499,10,Orc Lineman,,1,165866,bengalika,MFTME December,Orc
1500,11,Orc Lineman,,1,165866,bengalika,MFTME December,Orc
1501,12,Orc Lineman,,1,165866,bengalika,MFTME December,Orc
1502,99,rerolls,,3,165866,bengalika,MFTME December,Orc
1503,99,assistant_coaches,,1,165866,bengalika,MFTME December,Orc
1504,99,cheerleaders,,1,165866,bengalika,MFTME December,Orc
1505,99,dedicated_fans,,2,165866,bengalika,MFTME December,Orc
1506,1,Jaguar Warrior,Block,1,164464,ofGlory,MFTME December,Amazon
1507,2,Jaguar Warrior,Guard,1,164464,ofGlory,MFTME December,Amazon
1508,3,Piranha Warrior,Block,1,164464,ofGlory,MFTME December,Amazon
1509,4,Piranha Warrior,Wrestle,1,164464,ofGlory,MFTME December,Amazon
1510,5,Python Warrior,Leader,1,164464,ofGlory,MFTME December,Amazon
1511,6,Eagle Warrior,,1,164464,ofGlory,MFTME December,Amazon
1512,7,Eagle Warrior,,1,164464,ofGlory,MFTME December,Amazon
1513,8,Eagle Warrior,,1,164464,ofGlory,MFTME December,Amazon
1514,9,Eagle Warrior,,1,164464,ofGlory,MFTME December,Amazon
1515,10,Eagle Warrior,,1,164464,ofGlory,MFTME December,Amazon
1516,11,Eagle Warrior,,1,164464,ofGlory,MFTME December,Amazon
1517,12,Eagle Warrior,,1,164464,ofGlory,MFTME December,Amazon
1518,13,Eagle Warrior,,1,164464,ofGlory,MFTME December,Amazon
1519,99,rerolls,,2,164464,ofGlory,MFTME December,Amazon
1520,1,Black Orc,Mighty Blow,1,166263,Sony Toprano,MFTME December,Black Orc
1521,2,Black Orc,Mighty Blow,1,166263,Sony Toprano,MFTME December,Black Orc
1522,3,Black Orc,Guard,1,166263,Sony Toprano,MFTME December,Black Orc
1523,4,Black Orc,Guard,1,166263,Sony Toprano,MFTME December,Black Orc
1524,5,Black Orc,Stand Firm,1,166263,Sony Toprano,MFTME December,Black Orc
1525,6,Black Orc,Taunt,1,166263,Sony Toprano,MFTME December,Black Orc
1526,7,Goblin Bruiser,Sneaky Git,1,166263,Sony Toprano,MFTME December,Black Orc
1527,8,Goblin Bruiser,,1,166263,Sony Toprano,MFTME December,Black Orc
1528,9,Goblin Bruiser,,1,166263,Sony Toprano,MFTME December,Black Orc
1529,10,Goblin Bruiser,,1,166263,Sony Toprano,MFTME December,Black Orc
1530,11,Goblin Bruiser,,1,166263,Sony Toprano,MFTME December,Black Orc
1531,12,Varag Ghoul-Chewer,,1,166263,Sony Toprano,MFTME December,Black Orc
1532,99,TeamMascot,,1,166263,Sony Toprano,MFTME December,Black Orc
1533,99,Bribes,,1,166263,Sony Toprano,MFTME December,Black Orc
1534,1,Rat Ogre,Block,1,165359,Marci,MFTME December,Chaos Renegade
1535,2,Minotaur,Pro,1,165359,Marci,MFTME December,Chaos Renegade
1536,3,Ogre,Pro,1,165359,Marci,MFTME December,Chaos Renegade
1537,4,Renegade Dark Elf,,1,165359,Marci,MFTME December,Chaos Renegade
1538,5,Renegade Human Thrower,Leader,1,165359,Marci,MFTME December,Chaos Renegade
1539,6,Renegade Skaven,,1,165359,Marci,MFTME December,Chaos Renegade
1540,7,Renegade Orc,,1,165359,Marci,MFTME December,Chaos Renegade
1541,8,Renegade Goblin,Two Heads,1,165359,Marci,MFTME December,Chaos Renegade
1542,9,Renegade Human,,1,165359,Marci,MFTME December,Chaos Renegade
1543,10,Renegade Human,,1,165359,Marci,MFTME December,Chaos Renegade
1544,11,Renegade Human,,1,165359,Marci,MFTME December,Chaos Renegade
1545,12,Renegade Human,Dirty Player,1,165359,Marci,MFTME December,Chaos Renegade
1546,99,rerolls,,1,165359,Marci,MFTME December,Chaos Renegade
1547,99,assistant_coaches,,1,165359,Marci,MFTME December,Chaos Renegade
1548,99,dedicated_fans,,1,165359,Marci,MFTME December,Chaos Renegade
1549,99,TeamMascot,,1,165359,Marci,MFTME December,Chaos Renegade
1550,1,Grail Knight,Pro,1,165129,Erik,MFTME December,Bretonnian
1551,2,Grail Knight,Pro,1,165129,Erik,MFTME December,Bretonnian
1552,3,Bretonnian Knight Thrower,Leader,1,165129,Erik,MFTME December,Bretonnian
1553,4,Bretonnian Knight Thrower,On the Ball,1,165129,Erik,MFTME December,Bretonnian
1554,5,Bretonnian Knight Catcher,Block,1,165129,Erik,MFTME December,Bretonnian
1555,6,Bretonnian Knight Catcher,Block,1,165129,Erik,MFTME December,Bretonnian
1556,7,Bretonnian Squire,Kick,1,165129,Erik,MFTME December,Bretonnian
1557,8,Bretonnian Squire,Tackle,1,165129,Erik,MFTME December,Bretonnian
1558,9,Bretonnian Squire,,1,165129,Erik,MFTME December,Bretonnian
1559,10,Bretonnian Squire,,1,165129,Erik,MFTME December,Bretonnian
1560,11,Bretonnian Squire,,1,165129,Erik,MFTME December,Bretonnian
1561,12,Grombrindal,,1,165129,Erik,MFTME December,Bretonnian
1562,99,rerolls,,2,165129,Erik,MFTME December,Bretonnian
1563,99,assistant_coaches,,1,165129,Erik,MFTME December,Bretonnian
1564,99,dedicated_fans,,1,165129,Erik,MFTME December,Bretonnian
1565,99,TeamMascot,,1,165129,Erik,MFTME December,Bretonnian
1566,1,Rat Ogre,"Pro, Break Tackle",1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1567,2,Skaven Blitzer,Break Tackle,1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1568,3,Skaven Blitzer,"Break Tackle, Horns",1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1569,4,Gutter Runner,,1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1570,5,Gutter Runner,,1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1571,6,Skaven Thrower,"Nerves of Steel, Leader",1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1572,7,Skaven Clanrat,Kick,1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1573,9,Skaven Clanrat,Sneaky Git,1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1574,8,Skaven Clanrat,,1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1575,10,Skaven Clanrat,,1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1576,11,Skaven Clanrat,,1,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1577,99,rerolls,,2,162690,Brent,Hooded Goblin Christmas Tournament,Skaven
1578,1,Skink Lineman,Sure Feet,1,165505,Clark Dimarco,Hooded Goblin Christmas Tournament,Lizardmen
1579,2,Skink Lineman,Sure Feet,1,165505,Clark Dimarco,Hooded Goblin Christmas Tournament,Lizardmen
1580,3,Skink Lineman,,1,165505,Clark Dimarco,Hooded Goblin Christmas Tournament,Lizardmen
1581,11,Skink Lineman,,1,165505,Clark Dimarco,Hooded Goblin Christmas Tournament,Lizardmen
1582,9,Chameleon Skink,Leader,1,165505,Clark Dimarco,Hooded Goblin Christmas Tournament,Lizardmen
1583,4,Saurus Blocker,Tackle,1,165505,Clark Dimarco,Hooded Goblin Christmas Tournament,Lizardmen
1584,5,Saurus Blocker,Tackle,1,165505,Clark Dimarco,Hooded Goblin Christmas Tournament,Lizardmen
1585,6,Saurus Blocker,Brawler,1,165505,Clark Dimarco,Hooded Goblin Christmas Tournament,Lizardmen
